image_name,class,shape_hu_feat_0,shape_hu_feat_1,shape_hu_feat_2,shape_hu_feat_3,shape_hu_feat_4,shape_hu_feat_5,shape_hu_feat_6
image_3808,IM2,2.982420064092701,7.882620980307041,7.999956847255506,7.999925599164347,-8.0,-7.999999999617947,8.0
image_3809,IM2,3.072102705604186,7.929759576620418,7.9999875100682365,7.99999036900824,8.0,-7.999999999670048,-8.0
image_3810,IM2,3.13958771392904,7.965075306250091,7.999985847286955,7.999969093083293,-8.0,-7.999999999271589,8.0
image_3811,IM2,2.951045425368047,7.936386737417955,7.999987566125288,7.9999775524342995,-8.0,-7.999999999131074,-8.0
image_3812,IM2,3.0434587863560227,7.934042422909785,7.999967447664284,7.999908181586027,-8.0,-7.999999998315294,8.0
image_3813,IM2,3.0418747440004767,7.957838020365691,7.9999935963065605,7.999988184351683,-8.0,-7.999999999631682,8.0
image_3814,IM2,3.0515712728030824,7.9059318372553715,7.999979986159711,7.999994722473031,-8.0,-7.9999999997671924,8.0
image_3815,IM2,3.0418944956769356,7.957838968232583,7.999993546482273,7.999988134555289,-8.0,-7.999999999629347,-8.0
image_3816,IM2,3.064730541217072,7.82771588671273,7.999928865385287,7.999949950403041,-8.0,-7.999999996658126,-8.0
image_3817,IM2,3.0472787581980416,7.87408233415029,7.99995521114988,7.999949794453348,-8.0,-7.99999999714679,-8.0
image_3818,IM2,3.135257919190585,7.9446643893172455,7.999987371231415,7.999981001991768,-8.0,-7.999999999325935,8.0
image_3819,IM2,3.0515712728030824,7.9059318372553715,7.999979986159711,7.999994722473031,-8.0,-7.9999999997671924,8.0
image_3820,IM2,3.0476358741581144,7.909525946626713,7.999969914292249,7.999950663473102,-8.0,-7.999999997859557,8.0
image_3821,IM2,3.140511128058036,7.951517772435505,7.999988613739188,7.999983507648607,-8.0,-7.999999999455322,8.0
image_3822,IM2,3.0441028303927316,7.933954561855854,7.999966204204922,7.9999076599802565,-8.0,-7.999999998304327,8.0
image_3823,IM2,3.057212316581874,7.902825832871747,7.999960803580284,7.9999577438093326,-8.0,-7.999999998015854,-8.0
image_3824,IM2,3.0514795527172422,7.905381452038337,7.999979981159284,7.999994792513692,-8.0,-7.999999999769147,-8.0
image_3825,IM2,3.055278724742066,7.7417665549914805,7.999984191090284,7.999989591170034,-8.0,-7.999999999364012,8.0
image_3826,IM2,3.0487202416604906,7.910273033892666,7.999969419139327,7.9999513105377975,-8.0,-7.999999997895026,8.0
image_3827,IM2,2.9964158389739413,7.881651108202998,7.99998867370098,7.999958289355274,-8.0,-7.999999997793327,-8.0
image_3828,IM2,2.982420064092701,7.882620980307041,7.999956847255506,7.999925599164347,-8.0,-7.999999999617947,8.0
image_3829,IM2,2.778481388432112,7.742410012146454,7.999802754322848,7.999683912484992,-7.999999999999998,-7.999999974460346,8.0
image_3830,IM2,3.0521249886703785,7.8414299220568155,7.999966576247921,7.9999120836381685,-8.0,-7.999999998558739,8.0
image_3831,IM2,2.9823715280132053,7.882496876463822,7.999956805594944,7.999925352605086,-8.0,-7.999999999629131,-8.0
image_3832,IM2,3.0418747440004767,7.957838020365691,7.9999935963065605,7.999988184351683,-8.0,-7.999999999631682,8.0
image_3833,IM2,3.017805641134283,7.934491056896733,7.999981840028776,7.999960966666863,-8.0,-7.999999998432315,-8.0
image_3834,IM2,3.0515712728030824,7.9059318372553715,7.999979986159711,7.999994722473031,-8.0,-7.9999999997671924,8.0
image_3835,IM2,3.0136106864438323,7.97714910846678,7.999997162052202,7.999988835884149,-8.0,-7.999999999740981,-8.0
image_3836,IM2,3.0487642185565917,7.910438142222512,7.999969658624551,7.999951118486309,-8.0,-7.999999997889946,-8.0
image_3837,IM2,3.0506697311740827,7.9042650682272395,7.999979543525385,7.999994819961176,-8.0,-7.99999999977039,-8.0
image_3838,IM2,2.982420064092701,7.882620980307041,7.999956847255506,7.999925599164347,-8.0,-7.999999999617947,8.0
image_3839,IM2,2.980676433336882,7.881954906444253,7.999955621318806,7.999925361153317,-8.0,-7.999999999594727,-8.0
image_3840,IM2,2.9641908699535864,7.955116017603359,7.999996807955008,7.999974684845294,-8.0,-7.999999999215055,-8.0
image_3841,IM2,3.0417880405500353,7.957956562300841,7.999993512295664,7.999988148683683,-8.0,-7.999999999630753,-8.0
image_3842,IM2,3.064929280266554,7.881320590718279,7.999960369471961,7.999956100378753,-8.0,-7.999999997589316,-8.0
image_3843,IM2,3.0585805942389235,7.896754263970781,7.999967783163242,7.999957054522569,-8.0,-7.99999999866118,8.0
image_3844,IM2,3.02822621088656,7.9667895470363295,7.999995399381741,7.999987963376006,-8.0,-7.999999999661915,-8.0
image_3845,IM2,3.0473214503550254,7.8740911832788605,7.999954998426106,7.999950119797367,-8.0,-7.999999997164612,8.0
image_3846,IM2,3.044680464274724,7.935473693271858,7.999968242782861,7.999908753421238,-8.0,-7.9999999983810985,8.0
image_3847,IM2,3.125112066960904,7.959059754754948,7.999983419845075,7.999956434635351,-8.0,-7.9999999989819575,8.0
image_3848,IM2,3.0367858485394303,7.960192418201056,7.999994249265883,7.999987975907544,-8.0,-7.99999999963442,-8.0
image_3849,IM2,3.006296913190009,7.9374570648072655,7.999981438355906,7.999966007674876,-8.0,-7.999999999048843,-8.0
image_3850,IV7U7,3.0418483625238064,7.931293798712493,7.999934860030868,7.999969352188613,8.0,-7.999999998731287,8.0
image_3851,IV7U7,3.012034285762861,7.96794602928399,7.999970677700593,7.999984940708586,8.0,-7.999999999588631,8.0
image_3852,IV7U7,3.1273328511108884,7.959597192706522,7.9999689644675005,7.999989893746275,8.0,-7.999999999684603,8.0
image_3853,IV7U7,3.0422356574280194,7.93184300600554,7.999935902571203,7.999969473066608,8.0,-7.999999998741611,8.0
image_3854,IV7U7,3.052430113707397,7.956839836606025,7.99992705503681,7.999964064141761,8.0,-7.999999999605495,8.0
image_3855,IV7U7,3.0419560491841033,7.931450106773228,7.999937495262762,7.999969586367632,8.0,-7.999999998742399,8.0
image_3856,IV7U7,3.042022970664454,7.931382095059315,7.999933536713238,7.9999690038278075,8.0,-7.999999998717649,8.0
image_3857,IV7U7,3.042971466344595,7.932078219884787,7.999935156821763,7.999969622326402,8.0,-7.999999998750133,-8.0
image_3858,IV7U7,3.0407488961779645,7.930304431070905,7.999933000456613,7.999968661823978,8.0,-7.999999998692556,8.0
image_3859,IV7U7,3.0237080462089234,7.954654086682489,7.9999590076678775,7.999979256320028,8.0,-7.999999999314809,8.0
image_3860,IV7U7,2.963035341931055,7.903458319517647,7.999886476940189,7.9999464441875485,8.0,-7.999999997327986,8.0
image_3861,IV7U7,3.0497417129717577,7.766916023047854,7.99994583953493,7.99997502858822,8.0,-7.999999997897801,8.0
image_3862,IV7U7,3.0824105039767975,7.874100995003239,7.999894084448841,7.999951218094186,8.0,-7.999999997223152,8.0
image_3863,IV7U7,3.0524854881894665,7.956933980317464,7.999925674985661,7.999963605817232,8.0,-7.999999999604109,8.0
image_3864,IV7U7,3.0227988270505333,7.955957426110531,7.999959355891612,7.999979633798565,8.0,-7.999999999337633,8.0
image_3865,IV7U7,3.06812147297098,7.892546626315701,7.999901124715247,7.999955587756373,8.0,-7.99999999767884,8.0
image_3866,IV7U7,3.0419033567091365,7.931502365275927,7.999934322330566,7.99996919716029,8.0,-7.99999999872704,8.0
image_3867,IV7U7,3.0497556002479436,7.766607501452763,7.999946268212486,7.99997523883172,8.0,-7.999999997914759,8.0
image_3868,IV7U7,3.126453977075335,7.958772222417502,7.999968359379821,7.9999895697396255,8.0,-7.999999999671061,8.0
image_3869,IV7U7,3.0580792061008704,7.906660124408342,7.99990977649487,7.999960188757669,8.0,-7.999999998062877,8.0
image_3870,IV7U7,3.042971466344595,7.932078219884787,7.999935156821763,7.999969622326402,8.0,-7.999999998750133,-8.0
image_3871,IV7U7,3.04200034297207,7.9318401701914185,7.999935186909008,7.999969347010872,8.0,-7.9999999987364365,8.0
image_3872,IV7U7,3.042971466344595,7.932078219884787,7.999935156821763,7.999969622326402,8.0,-7.999999998750133,-8.0
image_3873,IV7U7,3.042971466344595,7.932078219884787,7.999935156821763,7.999969622326402,8.0,-7.999999998750133,-8.0
image_3874,IV7U7,3.04304212273236,7.931783224888292,7.999935424877817,7.999969677386367,8.0,-7.999999998749489,8.0
image_3875,IV7U7,2.8015502063889968,7.813917086647215,7.999650688813856,7.9998351807196375,7.999999999999999,-7.999999987948148,7.999999999999999
image_3876,IV7U7,3.031556698510755,7.945247666813352,7.999948761340421,7.9999751423793874,8.0,-7.999999999089961,8.0
image_3877,IV7U7,3.042971466344595,7.932078219884787,7.999935156821763,7.999969622326402,8.0,-7.999999998750133,-8.0
image_3878,IV7U7,3.042971466344595,7.932078219884787,7.999935156821763,7.999969622326402,8.0,-7.999999998750133,-8.0
image_3879,IV7U7,3.042971466344595,7.932078219884787,7.999935156821763,7.999969622326402,8.0,-7.999999998750133,-8.0
image_3880,IV7U7,3.052430113707397,7.956839836606025,7.99992705503681,7.999964064141761,8.0,-7.999999999605495,8.0
image_3881,IV7U7,3.1032314848545623,7.948531050735241,7.999958026935124,7.999983068245087,8.0,-7.999999999400567,8.0
image_3882,IV7U7,3.042971466344595,7.932078219884787,7.999935156821763,7.999969622326402,8.0,-7.999999998750133,-8.0
image_3883,IV7U7,3.0420407962067992,7.93171069168167,7.999933997588838,7.999969078123684,8.0,-7.999999998724079,8.0
image_3884,IV7U7,3.0300410017079327,7.927327927104518,7.999929555425491,7.999966497224016,8.0,-7.9999999985701775,8.0
image_3885,IV7U7,3.0769888759894544,7.940573534464223,7.999948336073577,7.999976921347767,8.0,-7.999999999116227,8.0
image_3886,IV7U7,3.0882664403094338,7.944105988314446,7.999951733319414,7.999979426113975,8.0,-7.999999999237841,8.0
image_3887,IV7U7,3.046066681582518,7.924882175737863,7.99992915550179,7.999966966509633,8.0,-7.999999998565148,8.0
image_3888,IV7U7,3.036422597957361,7.928584449958211,7.999931424551789,7.999967713049187,8.0,-7.9999999986351575,8.0
image_3889,IV7U7,3.042971466344595,7.932078219884787,7.999935156821763,7.999969622326402,8.0,-7.999999998750133,-8.0
image_3890,IV7U7,3.102066647847114,7.9479844001555895,7.999957752784947,7.999982674314585,8.0,-7.999999999383178,8.0
image_3891,IV7U7,3.0459037271392106,7.925475859169838,7.999928619455498,7.999966986395945,8.0,-7.999999998572084,8.0
image_3892,IV7U7,3.011037746151905,7.968702322039698,7.999972445117917,7.999985432981584,8.0,-7.999999999606888,8.0
image_3893,IV7U7,2.836757196504188,7.840492143407692,7.999723069133416,7.999871006843903,7.999999999999999,-7.999999991408448,8.0
image_3894,IV7U7,3.0420235634547894,7.931528893789045,7.999934987412764,7.9999693022418565,8.0,-7.999999998731559,8.0
image_3895,IV7U7,3.042971466344595,7.932078219884787,7.999935156821763,7.999969622326402,8.0,-7.999999998750133,-8.0
image_3896,IV7U7,3.059577069277003,7.84700256113268,7.999919815580437,7.999957891862456,8.0,7.999999999111593,8.0
image_3897,IV7U7,3.0407701783635965,7.931870008601162,7.999935546001597,7.999969814582739,8.0,-7.999999998755982,8.0
image_3898,IV7U7,2.9417318065295666,7.896301347390343,7.999868224507183,7.999938188028612,8.0,-7.9999999967899695,8.0
image_3899,IV7U7,3.0497556002479436,7.766607501452763,7.999946268212486,7.99997523883172,8.0,-7.999999997914759,8.0
image_3900,IM3,3.0823282229436377,7.932210800250614,7.9999219720929,7.999930756282717,-8.0,-7.9999999975550935,8.0
image_3901,IM3,3.0668064281937957,7.944342681293846,7.999972770012837,7.999966639491189,-8.0,-7.9999999990074615,8.0
image_3902,IM3,3.0761009008289726,7.864551450163148,7.999963531903502,7.9999658527050626,8.0,-7.999999999377715,8.0
image_3903,IM3,2.9742381972996434,7.848833260796051,7.999991835852334,7.999646820045708,-8.0,-7.999999977204472,-8.0
image_3904,IM3,3.0299777260437537,7.942872867165253,7.999920757427099,7.99997747248669,8.0,7.999999999774379,8.0
image_3905,IM3,2.977759967474786,7.975008373660346,7.999973944589312,7.999984858444437,8.0,7.999999999649533,-8.0
image_3906,IM3,2.719543264161144,7.910533735568207,7.999802723932384,7.9999034368304365,8.0,7.999999995533375,-8.0
image_3907,IM3,3.0560184658035605,7.956924175948932,7.999949400903932,7.999949219275027,-8.0,-7.999999998474072,8.0
image_3908,IM3,3.066783921297534,7.944879181217478,7.999972935875975,7.999966522565944,-8.0,-7.999999999003808,8.0
image_3909,IM3,2.97264531301513,7.847142032674723,7.9999916294729525,7.999642870696403,-8.0,-7.999999976796688,-8.0
image_3910,IM3,3.1377900773692593,7.975878378464711,7.999973735539064,7.999981331174268,-8.0,-7.999999999553838,8.0
image_3911,IM3,2.981205498960951,7.724563247106344,7.999991473755802,7.999681289387649,-8.0,-7.999999970193237,-8.0
image_3912,IM3,3.0677666363064877,7.945388163537974,7.999973421428833,7.9999671580320015,-8.0,-7.999999999028009,-8.0
image_3913,IM3,3.0678109387894144,7.945503730785452,7.999973687590333,7.999967197992285,-8.0,-7.999999999032702,8.0
image_3914,IM3,2.972845015452216,7.846316512162283,7.999991054601822,7.999641395641117,-8.0,-7.999999976628549,-8.0
image_3915,IM3,2.948846414314952,7.930657508959542,7.999997032821318,7.999799401676975,-8.0,-7.9999999916555256,-8.0
image_3916,IM3,2.8124410014362673,7.721805989209573,7.999974076943189,7.998916994278419,-7.999999999999997,-7.999999897293945,-7.9999999999999964
image_3917,IM3,2.9840009599691886,7.971862729726643,7.999970706764974,7.999984205626237,8.0,7.999999999607103,8.0
image_3918,IM3,3.0560422544044346,7.956871203363868,7.999949452761794,7.999949080567915,-8.0,-7.999999998466986,8.0
image_3919,IM3,3.021092761861362,7.988741164318139,7.999934893596722,7.999971227629467,8.0,7.999999999546374,8.0
image_3920,IM3,2.7339698543715376,7.95894404214921,7.999498074323471,7.999793283645953,7.999999999999998,7.99999999380851,7.999999999999999
image_3921,IM3,2.9840009599691886,7.971862729726643,7.999970706764974,7.999984205626237,8.0,7.999999999607103,8.0
image_3922,IM3,2.9728378387255994,7.847742349670555,7.999991355392079,7.999640423652096,-8.0,-7.9999999766917975,-8.0
image_3923,IM3,3.020092407100522,7.988455384810802,7.999933637055477,7.999970704278778,8.0,7.999999999532616,8.0
image_3924,IM3,3.076069028306109,7.864774439504553,7.999964172705356,7.999965417268917,-8.0,-7.99999999932957,8.0
image_3925,IM3,3.0567936504293662,7.9567818412976,7.999949042905055,7.999948570441524,-8.0,-7.9999999984436245,8.0
image_3926,IM3,3.0676827447014006,7.943977348203766,7.9999725998235025,7.999966141147427,-8.0,-7.999999998987144,8.0
image_3927,IM3,3.066605224930508,7.945741938094198,7.99997410038378,7.999966165363334,-8.0,-7.999999999009953,8.0
image_3928,IM3,2.9106937383510894,7.8949177306810014,7.999921609774301,7.999901583937206,-8.0,-7.999999995836556,8.0
image_3929,IM3,3.089329082885752,7.985569577552433,7.999987566246821,7.999989519093686,8.0,7.999999999824526,-8.0
image_3930,IM3,2.984056221304272,7.971525534282671,7.999970990207671,7.99998452152989,8.0,7.9999999996107585,-8.0
image_3931,IM3,2.981091653026857,7.726529747286245,7.9999918277327655,7.999677892259558,-8.0,-7.999999970015338,-8.0
image_3932,IM3,2.9900825857688225,7.994254500217913,7.9999701238047765,7.999979784732017,8.0,7.99999999976827,8.0
image_3933,IM3,3.066489520725638,7.913381159372579,7.999949976652085,7.99995370700787,-8.0,-7.999999997872099,8.0
image_3934,IM3,2.9742688543337623,7.84901914623395,7.99999152183429,7.999647054158253,-8.0,-7.999999977236013,8.0
image_3935,IM3,2.9992595083594056,7.992606203490958,7.999960459619145,7.9999758404878465,8.0,7.999999999686238,8.0
image_3936,IM3,3.0901447512081246,7.919250455485807,7.999958648558749,7.999959856551376,8.0,-7.999999998709848,8.0
image_3937,IM3,3.067827664507318,7.945280373299818,7.999973389895127,7.999967057379532,-8.0,-7.999999999029186,8.0
image_3938,IM3,2.9762311285470986,7.9754118469886235,7.999975651712329,7.999984998403242,8.0,7.999999999659771,-8.0
image_3939,IM3,3.056433465392941,7.9570238425529976,7.9999509811684755,7.999949210606136,-8.0,-7.9999999984811785,8.0
image_3940,IM3,3.05752041715306,7.95693290139439,7.999950143312038,7.999949541096501,-8.0,-7.999999998478295,-8.0
image_3941,IM3,3.134060257706353,7.994128426239002,7.999972569478874,7.9999884080700046,8.0,7.999999999867251,8.0
image_3942,IM3,3.021147185883217,7.988622705971852,7.999934406542453,7.999971137378743,8.0,7.999999999542781,-8.0
image_3943,IM3,3.0299777260437537,7.942872867165253,7.999920757427099,7.99997747248669,8.0,7.999999999774379,8.0
image_3944,IM3,2.974288824517002,7.8490527169451765,7.999991508157521,7.999647418747394,-8.0,-7.999999977262084,-8.0
image_3945,IM3,3.0952753307753667,7.950641631531801,7.9999776954873285,7.9999716436918415,-8.0,-7.999999999180834,8.0
image_3946,IM3,3.0574374916153157,7.957232789246435,7.9999505319324395,7.9999496614633046,-8.0,-7.9999999984893915,8.0
image_3947,IM3,3.05752041715306,7.95693290139439,7.999950143312038,7.999949541096501,-8.0,-7.999999998478295,-8.0
image_3948,IM3,2.995624504597655,7.925798516615345,7.999956567336689,7.999945361973724,-8.0,-7.999999998092346,8.0
image_3949,IM3,3.1088594457409084,7.922210549690927,7.999996908576758,7.999872381819742,-8.0,-7.999999994386741,-8.0
image_3950,IP3U3,2.968630313249678,7.806577163319359,7.999899557784015,7.999846909201185,-8.0,-7.999999989865805,-8.0
image_3951,IP3U3,2.9601904710205416,7.883526026340737,7.999916740554992,7.999831198140608,-8.0,-7.9999999974397955,8.0
image_3952,IP3U3,2.967813438884555,7.724544217781758,7.999903476856561,7.999836843570054,-8.0,7.99999999698949,-8.0
image_3953,IP3U3,2.968630313249678,7.806577163319359,7.999899557784015,7.999846909201185,-8.0,-7.999999989865805,-8.0
image_3954,IP3U3,2.967813438884555,7.724544217781758,7.999903476856561,7.999836843570054,-8.0,7.99999999698949,-8.0
image_3955,IP3U3,2.9676690739235356,7.724105986400382,7.999898394688539,7.999835357216158,-8.0,7.999999997167101,-8.0
image_3956,IP3U3,2.9590727649974857,7.882309784558236,7.99991652607992,7.999827703794841,-8.0,-7.999999997392076,-8.0
image_3957,IP3U3,3.010230137819658,7.904606135615716,7.99994111379903,7.9998800921921225,-8.0,-7.999999998373587,-8.0
image_3958,IP3U3,2.9574149479045264,7.88094303348554,7.99991364018491,7.999825898882163,-8.0,-7.999999997249112,-8.0
image_3959,IP3U3,2.9676690739235356,7.724105986400382,7.999898394688539,7.999835357216158,-8.0,7.999999997167101,-8.0
image_3960,IP3U3,2.9389765661152016,7.927151070492774,7.999955852181291,7.999883373007772,-8.0,-7.99999999887167,-8.0
image_3961,IP3U3,2.9685946779618058,7.806207576567122,7.999901268259309,7.999845042847995,-8.0,-7.999999989735665,-8.0
image_3962,IP3U3,2.9284497490253822,7.949250037456202,7.999971616918667,7.999914602171141,-8.0,-7.999999999377761,-8.0
image_3963,IP3U3,3.05767597237992,7.922496780668955,7.999958557596167,7.999917763443733,-8.0,-7.999999998971001,-8.0
image_3964,IP3U3,2.967813438884555,7.724544217781758,7.999903476856561,7.999836843570054,-8.0,7.99999999698949,-8.0
image_3965,IP3U3,2.9585372817677276,7.882425986300667,7.9999143391257,7.999828747276732,-8.0,-7.999999997281905,-8.0
image_3966,IP3U3,2.9601904710205416,7.883526026340737,7.999916740554992,7.999831198140608,-8.0,-7.9999999974397955,8.0
image_3967,IP3U3,2.960053016334679,7.883682420041676,7.999917261488434,7.999831521033244,-8.0,-7.999999997404239,-8.0
image_3968,IP3U3,2.968630313249678,7.806577163319359,7.999899557784015,7.999846909201185,-8.0,-7.999999989865805,-8.0
image_3969,IP3U3,2.9591152106948266,7.881949291349903,7.999912803338373,7.999828306073423,-8.0,-7.999999997145834,-8.0
image_3970,IP3U3,2.9588747529773785,7.882201870466261,7.999916448693556,7.999828703550684,-8.0,-7.999999997441499,-8.0
image_3971,IP3U3,2.958787207321675,7.881598491361126,7.999915805871196,7.999828578753554,-8.0,-7.999999997332169,-8.0
image_3972,IP3U3,2.958792036283973,7.882742477267074,7.999914693743647,7.9998288496280034,-8.0,-7.999999997352815,-8.0
image_3973,IP3U3,2.9585869114329535,7.882163224653979,7.999915272392507,7.999828363405641,-8.0,-7.999999997298452,-8.0
image_3974,IP3U3,2.95921526130819,7.881170189533361,7.999916301535202,7.999829258862672,-8.0,-7.999999997380114,-8.0
image_3975,IP3U3,2.9585316234550265,7.882513076074794,7.999916423790479,7.99982948899557,-8.0,-7.99999999737301,-8.0
image_3976,IP3U3,2.9601904710205416,7.883526026340737,7.999916740554992,7.999831198140608,-8.0,-7.9999999974397955,8.0
image_3977,IP3U3,2.958761434616191,7.882009087494487,7.999917253821244,7.999828160226302,-8.0,-7.999999997446079,-8.0
image_3978,IP3U3,2.872598208994537,7.833616198977595,7.999847064682122,7.999687325066353,-7.999999999999998,-7.9999999943313655,-7.999999999999999
image_3979,IP3U3,2.9601904710205416,7.883526026340737,7.999916740554992,7.999831198140608,-8.0,-7.9999999974397955,8.0
image_3980,IP3U3,2.956102361141967,7.888286076825657,7.99992015632253,7.999834789620812,-8.0,-7.999999997541847,-8.0
image_3981,IP3U3,2.9676690739235356,7.724105986400382,7.999898394688539,7.999835357216158,-8.0,7.999999997167101,-8.0
image_3982,IP3U3,2.9590639116695803,7.882420384549589,7.999913081939864,7.9998269120967835,-8.0,-7.999999997295425,-8.0
image_3983,IP3U3,2.984482494831484,7.82010755882548,7.999851467674236,7.999775004967862,-7.999999999999999,-7.99999999437109,-8.0
image_3984,IP3U3,2.981172640735906,7.8262589214331415,7.999856229198184,7.999778260615987,-7.999999999999999,-7.999999994639433,-8.0
image_3985,IP3U3,2.968630313249678,7.806577163319359,7.999899557784015,7.999846909201185,-8.0,-7.999999989865805,-8.0
image_3986,IP3U3,3.0090450474123314,7.903833350679437,7.9999395129072,7.999878982413359,-8.0,-7.999999998339014,-8.0
image_3987,IP3U3,2.9602216325770714,7.884207787533831,7.999916549906193,7.999831096187693,-8.0,-7.9999999973851565,-8.0
image_3988,IP3U3,2.9587391508733445,7.882343320675554,7.999914972935588,7.999830103410322,-8.0,-7.999999997256641,-8.0
image_3989,IP3U3,2.968630313249678,7.806577163319359,7.999899557784015,7.999846909201185,-8.0,-7.999999989865805,-8.0
image_3990,IP3U3,2.967813438884555,7.724544217781758,7.999903476856561,7.999836843570054,-8.0,7.99999999698949,-8.0
image_3991,IP3U3,2.9745546375082577,7.6231547367439605,7.99988788510969,7.99985846345959,-8.0,-7.9999999834960525,-8.0
image_3992,IP3U3,2.9588181832823572,7.881960453244911,7.999916931566499,7.99982888685655,-8.0,-7.99999999737567,-8.0
image_3993,IP3U3,3.106188610827341,7.942723583980581,7.999972473335077,7.99994959584313,-8.0,-7.999999999486322,-8.0
image_3994,IP3U3,2.9747504375080576,7.842289276438765,7.999873736243303,7.999790835407306,-7.999999999999999,-7.9999999955484284,-8.0
image_3995,IP3U3,2.958604817472331,7.882649714142007,7.999915391502737,7.99982927849255,-8.0,-7.999999997379501,-8.0
image_3996,IP3U3,2.9601904710205416,7.883526026340737,7.999916740554992,7.999831198140608,-8.0,-7.9999999974397955,8.0
image_3997,IP3U3,3.1016254812943544,7.940955756859343,7.999971426343261,7.9999468702954255,-8.0,-7.999999999468044,-8.0
image_3998,IP3U3,2.9601904710205416,7.883526026340737,7.999916740554992,7.999831198140608,-8.0,-7.9999999974397955,8.0
image_3999,IP3U3,2.9601904710205416,7.883526026340737,7.999916740554992,7.999831198140608,-8.0,-7.9999999974397955,8.0
image_4000,IP7,3.02873107186503,7.938038457127042,7.999954772453542,7.9999752927261305,-8.0,-7.999999999118527,8.0
image_4001,IP7,3.04581064215165,7.8675542371494736,7.999966346921244,7.999997985128393,8.0,-7.999999999980611,8.0
image_4002,IP7,3.013943094668037,7.980286123084712,7.999922611895407,7.9999557780282124,8.0,7.999999999983286,-8.0
image_4003,IP7,3.1351432114126685,7.9346064400373555,7.999990963852238,7.9999654668631,-8.0,-7.999999998808803,-8.0
image_4004,IP7,3.039525316711813,7.72179629646398,7.999961704825945,7.999954199577218,-8.0,-7.99999999613172,8.0
image_4005,IP7,2.981405716441652,7.862075774139686,7.9999591218860795,7.999984008858002,-8.0,-7.999999999532758,8.0
image_4006,IP7,3.00650824213388,7.9429229679296,7.999981222288219,7.9999264316189995,-8.0,-7.999999997245292,-8.0
image_4007,IP7,3.022245605991573,7.901151410874297,7.999980086906697,7.999892341493474,-8.0,-7.999999996121916,-8.0
image_4008,IP7,3.0242456859640874,7.89122716995606,7.999975867877792,7.999913805143796,-8.0,-7.999999995883062,-8.0
image_4009,IP7,3.044524948211339,7.873472599731163,7.999963221419689,7.99989140528573,-8.0,-7.999999994208861,-8.0
image_4010,IP7,2.9209995579843864,7.844994061021974,7.999974430337363,7.999913877397866,-8.0,-7.999999995189735,-8.0
image_4011,IP7,3.0102542947358484,7.924252085097278,7.999976904262416,7.999930683688896,-8.0,-7.999999997510286,-8.0
image_4012,IP7,3.030838524678587,7.871471098076682,7.9999692022636495,7.999906550117834,-8.0,-7.999999995160875,-8.0
image_4013,IP7,2.9955062546670765,7.954022474163416,7.999973721442711,7.999934949828008,-8.0,-7.999999997971296,8.0
image_4014,IP7,2.9800717277173057,7.5531291916677885,7.999801296466775,7.999881735579057,-8.0,-7.999999988873668,-8.0
image_4015,IP7,3.0102734070813137,7.924662563036667,7.999977050885338,7.999930921255778,-8.0,-7.999999997512338,8.0
image_4016,IP7,3.045598899749022,7.868400751887291,7.999966997503949,7.999997717263481,8.0,-7.999999999980777,8.0
image_4017,IP7,3.0191585973417534,7.900311955719091,7.9999795322365905,7.999863131728045,8.0,-7.999999994135956,-8.0
image_4018,IP7,3.032391984291947,7.890106119572896,7.999972840884047,7.999948615840059,-8.0,-7.999999997287508,8.0
image_4019,IP7,2.971173356868228,7.941948082025466,7.999994530262744,7.999952363528815,-8.0,-7.999999998550891,8.0
image_4020,IP7,2.9814946832180786,7.554521063080649,7.999810603032013,7.999883329968182,-8.0,-7.999999989030257,-8.0
image_4021,IP7,3.0468753894370737,7.869717927280749,7.999967908177802,7.999997820239414,8.0,-7.999999999974381,-8.0
image_4022,IP7,3.1171236776343982,7.955482996101723,7.99999030209494,7.999972900846614,-8.0,-7.999999999223577,-8.0
image_4023,IP7,3.002695849340919,7.983750587360271,7.999959833053544,7.999994489042167,-8.0,-7.99999999994385,-8.0
image_4024,IP7,3.019234434076145,7.904095690671806,7.999980533536404,7.999866773465794,8.0,-7.9999999943886095,-8.0
image_4025,IP7,2.988407832617396,7.83111744481566,7.999945747148941,7.999981222588799,-8.0,-7.999999999346377,8.0
image_4026,IP7,2.9916035659239757,7.503628907856762,7.999944199266616,7.9999833761254395,-8.0,7.999999999979095,8.0
image_4027,IP7,3.0234229249348643,7.90220396217988,7.999980493921707,7.9998938839070135,-8.0,-7.999999996192692,-8.0
image_4028,IP7,3.0234174981472375,7.889648657387579,7.999975720170245,7.999913010207835,-8.0,-7.999999995820727,-8.0
image_4029,IP7,3.031121045024363,7.870769959971596,7.999968932784487,7.999906767210218,-8.0,-7.999999995162244,-8.0
image_4030,IP7,3.1436583345369447,7.978020840812374,7.999988943379381,7.999999111638581,8.0,-7.999999999985666,8.0
image_4031,IP7,2.9851079893441512,7.982493138078182,7.999988183805844,7.999989600714205,-8.0,-7.999999999792128,-8.0
image_4032,IP7,3.052965265634168,7.959357376018944,7.999976280373603,7.999997605192585,8.0,-7.999999999979447,8.0
image_4033,IP7,3.0529102092436315,7.959468382518501,7.999975910336286,7.999997643030435,8.0,-7.99999999997903,-8.0
image_4034,IP7,3.032428572697707,7.889906695594588,7.999972487907164,7.999948492490925,-8.0,-7.9999999972804545,-8.0
