image_name,class,texture_lbp_feat_0,texture_lbp_feat_1,texture_lbp_feat_2,texture_lbp_feat_3,texture_lbp_feat_4,texture_lbp_feat_5,texture_lbp_feat_6,texture_lbp_feat_7,texture_lbp_feat_8,texture_lbp_feat_9
image_4099,OV4U8,0.04937744140323624,0.0692749023395218,0.06976318358949199,0.14392089842871575,0.21679687498676775,0.1493530273346342,0.07751464843276888,0.06359863280861824,0.060424804683811964,0.09997558593139798
image_4100,IU2,0.08453369140109047,0.08923339843205362,0.06823730468333512,0.089538574213285,0.12579345702357217,0.10504150389983877,0.07684326171405986,0.09094238280694932,0.10113525390007719,0.1687011718647033
image_4101,IU2,0.07781982421400026,0.08331298827616497,0.06744384765213356,0.10504150389983877,0.14373779295997693,0.12219238280504197,0.08258056640120968,0.0817871093700081,0.08715820311968028,0.1489257812409103
image_4102,IU2,0.09124755858818069,0.09350585936929286,0.05841064452768489,0.08770751952589675,0.11846923827401921,0.10235595702500269,0.06890869140204414,0.09680175780659168,0.10900878905584663,0.17358398436440528
image_4103,IU2,0.09228515624436735,0.0892944335882999,0.06072998046504333,0.09173583983815088,0.12957763671084122,0.11492919921173528,0.06939697265201435,0.09374999999427795,0.09478759765046463,0.16351318358376996
image_4104,IU2,0.0844726562448442,0.08581542968226225,0.05847167968393117,0.09368896483803167,0.12188720702381059,0.11944580077395961,0.07373046874549985,0.09094238280694932,0.10809326171215251,0.16345214842752367
image_4105,IU2,0.0723876953080818,0.08612060546349361,0.06671142577717826,0.10455322264986858,0.15362548827187344,0.11981201171143725,0.07482910155793279,0.0900268554632552,0.09069824218196422,0.14123535155387967
image_4106,IU2,0.07031249999570846,0.08123779296379163,0.06896972655829042,0.10870361327461525,0.14996337889709696,0.12207031249254942,0.08734130858841911,0.0798950195263736,0.08746337890091166,0.1440429687412083
image_4107,IU2,0.09716796874406934,0.09283447265058384,0.0581665039026998,0.08142089843253046,0.12152099608633295,0.09765624999403953,0.06896972655829042,0.09674072265034542,0.10772705077467486,0.17779541014539824
image_4108,IU2,0.08471679686982929,0.08691406249469519,0.06121826171501353,0.09619140624412895,0.13525390624174474,0.11187744139942155,0.0714111328081414,0.09063720702571794,0.09924316405644268,0.16253662108382955
image_4109,IU2,0.07232666015183553,0.0834960937449038,0.06976318358949199,0.10565185546230152,0.1633300781150311,0.12170410155507178,0.08129882812003791,0.08282470702619478,0.08258056640120968,0.13702392577288672
image_4110,IU2,0.08990478515076264,0.0928955078068301,0.06658935546468571,0.09167480468190461,0.12609863280480355,0.1047363281186074,0.07067871093318612,0.09136962890067324,0.09863281249397993,0.16741943358353154
image_4111,IU2,0.08111572265129909,0.0837402343698889,0.06640624999594688,0.10101318358758464,0.14294433592877537,0.11334228514933213,0.07727050780778379,0.08471679686982929,0.09564208983791246,0.15380859374061226
image_4112,IU2,0.08245849608871714,0.07873535155769437,0.0624999999961853,0.0996704101501666,0.14678955077229067,0.12585449217981845,0.07183837890186533,0.08544921874478459,0.09320068358806148,0.15350341795938088
image_4113,IU2,0.07128906249564886,0.08776855468214304,0.07293701171429828,0.10845947264963016,0.15496826170929148,0.11407470702428743,0.08135986327628418,0.08813476561962068,0.08093261718256026,0.14007568358520045
image_4114,IU2,0.07446289062045515,0.08538818358853832,0.06573486327723786,0.10675048827473446,0.16271972655256836,0.12005615233642235,0.07733154296403005,0.0844726562448442,0.08337402343241125,0.13970947264772282
image_4115,IU2,0.08013916015135869,0.09625244140037521,0.0668334960896708,0.09753417968154698,0.14154052733511105,0.100646972650107,0.07678222655781358,0.09552001952541991,0.09088134765070303,0.15386962889685854
image_4116,IU2,0.07885742187018692,0.10052490233761445,0.06677246093342454,0.09497070311920344,0.13995361327270792,0.1044921874936223,0.07659912108907475,0.09515380858794227,0.0892944335882999,0.15338134764688835
image_4117,IU2,0.09326171874430775,0.09259033202559873,0.056457519527804104,0.08886718749457598,0.12384033202369138,0.10913085936833918,0.06884765624579788,0.09497070311920344,0.10363769530617445,0.16839599608347192
image_4118,IU2,0.08465576171358302,0.09271240233809128,0.06640624999594688,0.0963134765566215,0.13171386717946082,0.10607910155602544,0.07708740233904496,0.08935546874454617,0.09466552733797207,0.1610107421776727
image_4119,IU2,0.06787109374585748,0.08386230468238146,0.06958007812075316,0.10443115233737603,0.17248535155197234,0.12847900389840827,0.08093261718256026,0.08050537108883635,0.07824707030772418,0.13360595702309533
image_4120,IU2,0.08142089843253046,0.08489990233856812,0.0624999999961853,0.0999145507751517,0.13848876952279732,0.12634277342978864,0.07604980468285828,0.0892944335882999,0.087097167963434,0.1539916992093511
image_4121,IU2,0.07550048827664181,0.09222412108812109,0.06500244140228256,0.10388183593115956,0.15069580077205225,0.10760498046218231,0.07604980468285828,0.09136962890067324,0.08776855468214304,0.14990234374085068
image_4122,IU2,0.07299804687054455,0.08642578124472498,0.07183837890186533,0.10687255858722701,0.1585693359278217,0.11383056639930234,0.07623291015159711,0.08300781249493361,0.08587646483850851,0.1443481445224397
image_4123,IU2,0.0902709960882403,0.08996582030700892,0.06719970702714845,0.09082031249445677,0.11981201171143725,0.10076904296259954,0.07446289062045515,0.0938720703067705,0.10046386718136817,0.17236328123947978
image_4124,IU2,0.06860351562081277,0.08172607421376184,0.07232666015183553,0.11047363280575723,0.16455078123995662,0.11987304686768353,0.07952880858889594,0.08172607421376184,0.08605957030724734,0.1351318359292522
image_4125,IU2,0.08221435546373203,0.08807373046337441,0.07598876952661202,0.10467529296236112,0.13287353514814004,0.10681152343098074,0.0789184570264332,0.08648681640097126,0.08734130858841911,0.1566162109279409
image_4126,IU2,0.07708740233904496,0.08734130858841911,0.06640624999594688,0.09863281249397993,0.1582641601465903,0.10772705077467486,0.07824707030772418,0.08874511718208343,0.08801269530712813,0.14953613280337302
image_4127,IU2,0.09478759765046463,0.09130859374442696,0.056152343746572735,0.08404541015112027,0.10797119139965997,0.10552978514980897,0.072875976558052,0.09997558593139798,0.11187744139942155,0.1754760742080398
image_4128,IU2,0.08416748046361282,0.09075927733821049,0.06738281249588728,0.09454345702547952,0.13208007811693848,0.10723876952470467,0.07598876952661202,0.08569335936976968,0.0999145507751517,0.16223144530259817
image_4129,IU2,0.09191894530688971,0.08972167968202382,0.05621337890281901,0.08392333983862772,0.11401367186804115,0.10614013671227172,0.07318115233928338,0.1013793945250623,0.10803222655590623,0.1754760742080398
image_4130,IU2,0.07409667968297749,0.08740234374466538,0.07153320312063396,0.11157226561819017,0.14208984374132752,0.11651611327413842,0.08477783202607557,0.08154296874502301,0.083984374994874,0.1464843749910593
image_4131,IU2,0.07635498046408966,0.08990478515076264,0.06518554687102139,0.10662841796224191,0.1438598632724695,0.10546874999356269,0.07623291015159711,0.09185791015064344,0.09143066405691952,0.15307617186565697
image_4132,IU2,0.08032226562009752,0.07910156249517203,0.05804443359020725,0.10577392577479407,0.1455078124911189,0.12054443358639255,0.07122802733940259,0.08685302733844891,0.09478759765046463,0.1578369140528664
image_4133,IU2,0.08038330077634379,0.08819580077586696,0.06768798827711865,0.10363769530617445,0.13970947264772282,0.12127685546134785,0.07525634765165672,0.08843994140085205,0.08874511718208343,0.14666748045979813
image_4134,IU2,0.0798950195263736,0.07995605468261986,0.06256103515243158,0.10375976561866701,0.14660644530355185,0.12823486327342315,0.07873535155769437,0.07928466796391084,0.08679199218220264,0.15417480467808992
image_4135,IU2,0.08306884765117988,0.08587646483850851,0.06402587890234217,0.09808349608776346,0.13281249999189376,0.11682128905536979,0.07366943358925357,0.09020996093199402,0.09814453124400974,0.15728759764664993
image_4136,IU2,0.07501220702667162,0.08679199218220264,0.06488037108979001,0.09796142577527091,0.1353759765542373,0.11578369139918313,0.07666015624532103,0.08886718749457598,0.10156249999380111,0.1571044921779111
image_4137,IU2,0.07135009765189514,0.08319091796367242,0.07061767577693984,0.11193847655566781,0.15338134764688835,0.12200927733630314,0.07800292968273907,0.08599853515100106,0.0844726562448442,0.1390380859290138
image_4138,IU2,0.07086181640192493,0.08746337890091166,0.0661010742147155,0.10656738280599565,0.15795898436535893,0.12286376952375098,0.0817871093700081,0.08215332030748576,0.08288574218244106,0.14135742186637223
image_4139,IU2,0.08148193358877674,0.07934570312015712,0.06146240233999863,0.09912109374395013,0.13800048827282713,0.1257324218673259,0.0796508789013885,0.08642578124472498,0.09869384765022621,0.1500854492095895
image_4140,IU2,0.0682983398395814,0.08148193358877674,0.0670776367146559,0.10791015624341369,0.162414550771337,0.12054443358639255,0.07904052733892575,0.08410644530736655,0.08874511718208343,0.14038085936643183
image_4141,IU2,0.08892822265082224,0.08923339843205362,0.048645019528280944,0.08453369140109047,0.11303710936810075,0.11413574218053371,0.06909179687078297,0.10095214843133837,0.12011718749266863,0.17132568358329311
image_4142,IU2,0.08721923827592656,0.09033203124448656,0.06311035155864805,0.09020996093199402,0.13262939452315495,0.11340332030557841,0.0745849609329477,0.09423828124424816,0.09112548827568814,0.1631469726462923
image_4143,IU2,0.0723876953080818,0.08685302733844891,0.06768798827711865,0.10455322264986858,0.15643310545920208,0.11761474608657137,0.07806396483898535,0.08459472655733674,0.0875854492134042,0.14422607420994712
image_4144,IU2,0.07354736327676102,0.08605957030724734,0.0736083984330073,0.10656738280599565,0.15557861327175423,0.11816406249278784,0.07653808593282849,0.08435058593235165,0.08172607421376184,0.1438598632724695
image_4145,IU2,0.09088134765070303,0.09259033202559873,0.061340332027506085,0.0849609374948144,0.13073730467952044,0.10308837889995798,0.07250976562057436,0.09643554686911404,0.100646972650107,0.16680908202106878
image_4146,IU2,0.09008789061950147,0.09179687499439716,0.0661010742147155,0.08984374999451637,0.1271362304609902,0.10394287108740582,0.07275390624555945,0.08959960936953128,0.10119628905632347,0.16754150389602407
image_4147,IU2,0.07934570312015712,0.0890502929633148,0.06787109374585748,0.0941162109317556,0.13568115233546868,0.11083984374323487,0.07739257812027633,0.08795166015088185,0.0991821289001964,0.1585693359278217
image_4148,IU2,0.09124755858818069,0.08819580077586696,0.06652832030843943,0.08898925780706853,0.12878417967963962,0.10034179686887562,0.07122802733940259,0.08825683593211323,0.1032714843686968,0.17315673827068134
image_4149,IU2,0.0888061523383297,0.09143066405691952,0.06646728515219316,0.09594726561914384,0.1286621093671471,0.10009765624389053,0.07250976562057436,0.08990478515076264,0.0984497070252411,0.1677246093647629
image_4150,OX,0.0953369140566811,0.08789062499463558,0.07336425780802219,0.0921630859318748,0.114868164055489,0.1042480468686372,0.07769775390150771,0.08734130858841911,0.09576416015040502,0.17132568358329311
image_4151,OX,0.09832763671274855,0.10278320311872662,0.06634521483970061,0.08514404296355321,0.10937499999332428,0.09234619140061363,0.06744384765213356,0.10485839843109995,0.09954833983767405,0.17382812498939038
image_4152,OX,0.09985351561890542,0.09692382811908423,0.07000732421447708,0.08551025390103087,0.09851074218148738,0.0902709960882403,0.07653808593282849,0.09667968749409914,0.10174560546253994,0.18395996092627198
image_4153,OX,0.10736083983719721,0.10479736327485367,0.06939697265201435,0.07342529296426847,0.08471679686982929,0.08001708983886614,0.07202148437060416,0.10229492186875641,0.11065673827449604,0.19531249998807906
image_4154,OX,0.08648681640097126,0.08935546874454617,0.07397460937048495,0.09649658202536031,0.12518310546110942,0.10491943358734622,0.07928466796391084,0.08990478515076264,0.0921630859318748,0.16223144530259817
image_4155,OX,0.09661865233785287,0.09039306640073284,0.07672119140156732,0.09332275390055403,0.11419677733677998,0.09783935546277836,0.07684326171405986,0.089538574213285,0.09661865233785287,0.16790771483350173
image_4156,OX,0.10119628905632347,0.09906005858770385,0.06921386718327552,0.08404541015112027,0.10119628905632347,0.09185791015064344,0.07592773437036573,0.10058593749386072,0.09924316405644268,0.17767333983290567
image_4157,OX,0.10168457030629366,0.10711669921221212,0.06677246093342454,0.0791625976514183,0.10058593749386072,0.087097167963434,0.07037353515195474,0.10083007811884581,0.10485839843109995,0.18151855467642097
image_4158,OX,0.09564208983791246,0.09667968749409914,0.06958007812075316,0.09136962890067324,0.10229492186875641,0.09704589843157678,0.07562255858913436,0.087097167963434,0.10705566405596584,0.1776123046766594
image_4159,OX,0.10058593749386072,0.10052490233761445,0.07043457030820101,0.08160400390126929,0.10192871093127877,0.08898925780706853,0.072875976558052,0.0953369140566811,0.10375976561866701,0.18395996092627198
image_4160,OX,0.0994262695251815,0.09521484374418855,0.07122802733940259,0.08660888671346381,0.10998535155578702,0.09020996093199402,0.07714843749529122,0.09252929686935246,0.10009765624389053,0.1775512695204131
image_4161,OX,0.10467529296236112,0.09863281249397993,0.0682983398395814,0.08013916015135869,0.09759521483779326,0.08386230468238146,0.06982421874573827,0.09930419921268895,0.10998535155578702,0.18768310545729472
image_4162,OX,0.08868408202583715,0.09600830077539012,0.06445312499606609,0.09442138671298697,0.1269531249922514,0.10546874999356269,0.07568359374538064,0.09069824218196422,0.09332275390055403,0.16430664061497152
image_4163,OX,0.09710693358782306,0.0999145507751517,0.0692749023395218,0.08697509765094145,0.10699462889971956,0.09301757811932265,0.07592773437036573,0.09887695311896502,0.09643554686911404,0.1754760742080398
image_4164,OX,0.11816406249278784,0.10675048827473446,0.06079101562128961,0.06811523437084258,0.07495117187042534,0.07489013671417907,0.06512451171477511,0.10388183593115956,0.12115478514885529,0.20617675779991596
image_4165,OX,0.08459472655733674,0.08703613280718774,0.07897949218267947,0.09838867186899483,0.12829589842966943,0.10906982421209291,0.08007812499511242,0.08538818358853832,0.08996582030700892,0.15820312499034406
image_4166,OX,0.09295654296307639,0.08886718749457598,0.06933593749576807,0.09497070311920344,0.12145996093008667,0.10375976561866701,0.07232666015183553,0.0902709960882403,0.09613037108788267,0.1699218749896288
image_4167,OX,0.0989379882752113,0.10217285155626386,0.06561279296474531,0.08343505858865753,0.11267089843062311,0.08605957030724734,0.06658935546468571,0.09899902343145758,0.10534667968107014,0.18017578123900294
image_4168,OX,0.08239746093247086,0.08355712890115008,0.07391357421423868,0.1040039062436521,0.13043212889828906,0.11791992186780274,0.08245849608871714,0.08038330077634379,0.08868408202583715,0.15624999999046327
image_4169,OX,0.11346435546182468,0.109313964837078,0.0632324218711406,0.06652832030843943,0.0849609374948144,0.07666015624532103,0.06823730468333512,0.11010742186827957,0.11035156249326468,0.19714355467546732
image_4170,OX,0.10583496093104035,0.10345458983743563,0.07037353515195474,0.07635498046408966,0.09204101561938226,0.0837402343698889,0.0738525390579924,0.10052490233761445,0.10546874999356269,0.18835449217600375
image_4171,OX,0.09716796874406934,0.10144042968130856,0.07086181640192493,0.08386230468238146,0.10888671874335408,0.09106445311944186,0.07409667968297749,0.09796142577527091,0.09796142577527091,0.1766967773329653
image_4172,OX,0.09826660155650228,0.09374999999427795,0.07299804687054455,0.08471679686982929,0.1085815429621227,0.09466552733797207,0.07775878905775398,0.09149169921316579,0.10131835936881602,0.17645263670798017
image_4173,OX,0.09667968749409914,0.09332275390055403,0.07165527343312651,0.08850097655709832,0.11120605468071251,0.09283447265058384,0.07617187499535083,0.0963134765566215,0.09948730468142777,0.17382812498939038
image_4174,OX,0.09374999999427795,0.09338378905680031,0.07568359374538064,0.09374999999427795,0.10949707030581683,0.09423828124424816,0.07922363280766458,0.09332275390055403,0.09686279296283797,0.17028808592710643
image_4175,OX,0.09374999999427795,0.08825683593211323,0.07147216796438768,0.09344482421304658,0.12200927733630314,0.10589599608728661,0.07525634765165672,0.08599853515100106,0.09497070311920344,0.1689453124896884
image_4176,OX,0.12030029296140746,0.10430908202488348,0.0627441406211704,0.06445312499606609,0.07727050780778379,0.07159423827688023,0.06665039062093198,0.10559082030605525,0.11816406249278784,0.20892333983099834
image_4177,OX,0.09161376952565833,0.10070800780635326,0.06848144530832022,0.09301757811932265,0.11523437499296665,0.09552001952541991,0.07226562499558925,0.10070800780635326,0.0955810546816662,0.16687011717731506
image_4178,OX,0.10626220702476427,0.10412597655614465,0.06542968749600649,0.07684326171405986,0.09857177733773366,0.08392333983862772,0.07171630858937278,0.10467529296236112,0.10144042968130856,0.1870117187385857
image_4179,OX,0.098205566400256,0.09497070311920344,0.07391357421423868,0.08544921874478459,0.10876464843086153,0.09332275390055403,0.07464599608919396,0.09210205077562854,0.10296630858746543,0.1756591796767786
image_4180,OX,0.08367919921364263,0.09039306640073284,0.06970214843324572,0.09759521483779326,0.13159179686696826,0.10968017577455565,0.0745849609329477,0.08978271483827009,0.09234619140061363,0.16064453124019504
image_4181,OX,0.087097167963434,0.08453369140109047,0.07318115233928338,0.09948730468142777,0.1271972656172365,0.10919189452458546,0.08355712890115008,0.08483886718232185,0.0878295898383893,0.16308593749004602
image_4182,OX,0.09808349608776346,0.09204101561938226,0.0687866210895516,0.08770751952589675,0.11071777343074232,0.09625244140037521,0.07397460937048495,0.0953369140566811,0.09985351561890542,0.17724609373918176
image_4183,OX,0.10729980468095093,0.09155273436941207,0.06817626952708884,0.08288574218244106,0.09344482421304658,0.09106445311944186,0.07775878905775398,0.09240722655685991,0.10870361327461525,0.18670654295735434
image_4184,OX,0.10614013671227172,0.0984497070252411,0.07000732421447708,0.08337402343241125,0.09143066405691952,0.08386230468238146,0.06799316405835003,0.10083007811884581,0.10766601561842859,0.19024658201963826
image_4185,OX,0.09783935546277836,0.09075927733821049,0.07135009765189514,0.08947753905703872,0.1088256835871078,0.09637451171286776,0.0796508789013885,0.0931396484318152,0.09765624999403953,0.17492675780182332
image_4186,OX,0.08282470702619478,0.0885620117133446,0.07220458983934298,0.10662841796224191,0.13525390624174474,0.11480712889924273,0.07830810546397045,0.08508300780730695,0.08355712890115008,0.1527709960844256
image_4187,OX,0.08557128905727714,0.08789062499463558,0.075317382807903,0.09802246093151719,0.12731933592972905,0.11114501952446625,0.0825195312449634,0.08642578124472498,0.08898925780706853,0.15679931639667974
image_4188,OX,0.10797119139965997,0.10107421874383092,0.06964111327699944,0.07446289062045515,0.09527587890043482,0.08392333983862772,0.07128906249564886,0.098205566400256,0.10699462889971956,0.1911621093633324
image_4189,OX,0.09857177733773366,0.10205078124377132,0.07128906249564886,0.08557128905727714,0.09954833983767405,0.08898925780706853,0.07476806640168651,0.09899902343145758,0.10144042968130856,0.17877197264533862
image_4190,OX,0.1078491210871674,0.09649658202536031,0.0634765624961257,0.0842285156198591,0.09814453124400974,0.08477783202607557,0.0685424804645665,0.09771728515028581,0.10656738280599565,0.19219970701951905
image_4191,OX,0.09301757811932265,0.09503173827544972,0.07330322265177593,0.09020996093199402,0.11065673827449604,0.0974731445253007,0.07501220702667162,0.09698486327533051,0.09564208983791246,0.17266845702071115
image_4192,OX,0.09771728515028581,0.10333251952494309,0.06695556640216335,0.08300781249493361,0.1059570312435329,0.09222412108812109,0.07080078124567867,0.10015869140013679,0.0996704101501666,0.18017578123900294
image_4193,OX,0.09649658202536031,0.09191894530688971,0.07281494140180572,0.08807373046337441,0.11041259764951095,0.09649658202536031,0.07653808593282849,0.09277343749433756,0.09582519530665129,0.17864990233284608
image_4194,OX,0.09240722655685991,0.08752441405715793,0.06677246093342454,0.09185791015064344,0.11718749999284744,0.10809326171215251,0.07739257812027633,0.0890502929633148,0.09857177733773366,0.17114257811455427
image_4195,OX,0.09814453124400974,0.09161376952565833,0.07037353515195474,0.09069824218196422,0.10504150389983877,0.09716796874406934,0.07293701171429828,0.09277343749433756,0.10345458983743563,0.17779541014539824
image_4196,OX,0.08697509765094145,0.08435058593235165,0.06372070312111079,0.10205078124377132,0.13604736327294634,0.11474609374299645,0.07653808593282849,0.08428955077610538,0.08898925780706853,0.16229248045884445
image_4197,OX,0.09570312499415874,0.09979248046265915,0.07073974608943238,0.08868408202583715,0.11120605468071251,0.0953369140566811,0.07019042968321591,0.09973144530641287,0.09545898436917365,0.17315673827068134
image_4198,OX,0.08386230468238146,0.09576416015040502,0.07232666015183553,0.09600830077539012,0.12731933592972905,0.1035156249936819,0.07806396483898535,0.09356689452553912,0.08886718749457598,0.16070556639644132
image_4199,OX,0.09661865233785287,0.09906005858770385,0.06738281249588728,0.08489990233856812,0.10614013671227172,0.09472656249421835,0.06945800780826061,0.0999145507751517,0.09979248046265915,0.1820068359263912
image_4200,OM4U4,0.11212158202440664,0.10729980468095093,0.06335449218363315,0.07092285155817121,0.08526611327604577,0.07489013671417907,0.06518554687102139,0.09997558593139798,0.11846923827401921,0.20251464842513947
image_4201,OM4U4,0.11413574218053371,0.10833740233713761,0.06622314452720805,0.06762695312087237,0.08508300780730695,0.07379150390174612,0.06011962890258059,0.10754394530593604,0.114868164055489,0.20227050780015438
image_4202,OM4U4,0.11413574218053371,0.10833740233713761,0.06622314452720805,0.06762695312087237,0.08508300780730695,0.07379150390174612,0.06011962890258059,0.10754394530593604,0.114868164055489,0.20227050780015438
image_4203,OM4U4,0.11413574218053371,0.10833740233713761,0.06622314452720805,0.06762695312087237,0.08508300780730695,0.07379150390174612,0.06011962890258059,0.10754394530593604,0.114868164055489,0.20227050780015438
image_4204,OM4U4,0.11083984374323487,0.10717773436845839,0.0695190429645069,0.07409667968297749,0.09094238280694932,0.07537841796414926,0.06481933593354373,0.0996704101501666,0.11273193358686939,0.19482421873810887
image_4205,OM4U4,0.11413574218053371,0.10833740233713761,0.06622314452720805,0.06762695312087237,0.08508300780730695,0.07379150390174612,0.06011962890258059,0.10754394530593604,0.114868164055489,0.20227050780015438
image_4206,OM4U4,0.06207275390246138,0.07263183593306691,0.06378173827735707,0.11596679686792194,0.17150878905203193,0.13336181639811023,0.07324218749552965,0.0692749023395218,0.11218261718065291,0.125976562492311
image_4207,OM4U4,0.06054687499630451,0.07257080077682063,0.06414794921483472,0.12396240233618393,0.17462158202059194,0.1414184570226185,0.07666015624532103,0.07189941405811161,0.08874511718208343,0.1254272460860945
image_4208,OM4U4,0.052551269528042524,0.07366943358925357,0.057922363277714696,0.12133789061759412,0.1720581054582484,0.1481323242097087,0.08007812499511242,0.07153320312063396,0.09613037108788267,0.12658691405477374
image_4209,OM4U4,0.05053710937191546,0.06597900390222296,0.06085205077753589,0.13110351561699807,0.19854736326913164,0.15692138670917227,0.07421874999547004,0.06738281249588728,0.08483886718232185,0.10961914061830938
image_4210,OM4U4,0.060058593746334314,0.0789184570264332,0.06335449218363315,0.11926269530522078,0.1730346679581888,0.13690185546039418,0.07897949218267947,0.07397460937048495,0.08599853515100106,0.12951660155459493
image_4211,OM4U4,0.11413574218053371,0.10833740233713761,0.06622314452720805,0.06762695312087237,0.08508300780730695,0.07379150390174612,0.06011962890258059,0.10754394530593604,0.114868164055489,0.20227050780015438
image_4212,OM4U4,0.06054687499630451,0.07257080077682063,0.06414794921483472,0.12396240233618393,0.17462158202059194,0.1414184570226185,0.07666015624532103,0.07189941405811161,0.08874511718208343,0.1254272460860945
image_4213,OM4U4,0.05926513671513274,0.0781860351514779,0.06152343749624491,0.11785888671155646,0.1775512695204131,0.13549804686672987,0.07708740233904496,0.07788085937024652,0.08416748046361282,0.13098144530450553
image_4214,OM4U4,0.11413574218053371,0.10833740233713761,0.06622314452720805,0.06762695312087237,0.08508300780730695,0.07379150390174612,0.06011962890258059,0.10754394530593604,0.114868164055489,0.20227050780015438
image_4215,OM4U4,0.06109619140252098,0.07159423827688023,0.06469726562105119,0.12487792967987806,0.19311523436321318,0.1389770507727675,0.07202148437060416,0.06848144530832022,0.07775878905775398,0.12738037108597533
image_4216,OM4U4,0.06311035155864805,0.07415771483922377,0.06390380858984962,0.11621093749290705,0.16906738280218095,0.13934326171024516,0.07763671874526143,0.07244873046432808,0.08892822265082224,0.1351928710854985
image_4217,OM4U4,0.11413574218053371,0.10833740233713761,0.06622314452720805,0.06762695312087237,0.08508300780730695,0.07379150390174612,0.06011962890258059,0.10754394530593604,0.114868164055489,0.20227050780015438
image_4218,OM4U4,0.08612060546349361,0.0789184570264332,0.06530761718351394,0.10412597655614465,0.1421508788975738,0.114868164055489,0.07171630858937278,0.07769775390150771,0.09588623046289757,0.16320800780253858
image_4219,OM4U4,0.05822753905894607,0.07220458983934298,0.06414794921483472,0.1283569335859157,0.19183349608204142,0.1409301757726483,0.07440185546420887,0.06958007812075316,0.07983398437012731,0.12048339843014627
image_4220,OM4U4,0.10968017577455565,0.10998535155578702,0.06512451171477511,0.07379150390174612,0.09045410155697912,0.0781860351514779,0.062377929683692754,0.09960937499392032,0.11322021483683958,0.19757080076919123
image_4221,OM4U4,0.05999755859008804,0.07586669921411947,0.06152343749624491,0.12438964842990785,0.17510986327056213,0.13781738280408828,0.07592773437036573,0.07189941405811161,0.09069824218196422,0.12677001952351258
image_4222,OM4U4,0.060424804683811964,0.075317382807903,0.06384277343360334,0.12322998046122864,0.17382812498939038,0.13787841796033456,0.07995605468261986,0.07366943358925357,0.08184814452625438,0.13000488280456513
image_4223,OM4U4,0.11267089843062311,0.10809326171215251,0.06585693358973041,0.0675659179646261,0.08526611327604577,0.07348632812051475,0.064208984371081,0.10241699218124896,0.11804199218029529,0.20239257811264694
image_4224,OM4U4,0.11132812499320507,0.11169433593068272,0.06329345702738687,0.06713867187090218,0.08673095702595636,0.07537841796414926,0.06701660155840963,0.09979248046265915,0.11657714843038469,0.2010498046752289
image_4225,OM4U4,0.04943847655948251,0.06848144530832022,0.054748535152908416,0.12878417967963962,0.16906738280218095,0.15795898436535893,0.07861328124520182,0.07257080077682063,0.09729003905656189,0.12304687499248981
image_4226,OM4U4,0.11358642577431723,0.1105346679620035,0.0632324218711406,0.06787109374585748,0.08593749999475479,0.07250976562057436,0.06597900390222296,0.10357666014992818,0.11712646483660116,0.19964599608156458
image_4227,OM4U4,0.11236572264939174,0.11114501952446625,0.06451416015231237,0.06561279296474531,0.08593749999475479,0.07348632812051475,0.0680541992145963,0.10235595702500269,0.11480712889924273,0.2017211913939379
image_4228,OM4U4,0.11083984374323487,0.10650634764974937,0.06616210937096179,0.07305908202679083,0.09051513671322539,0.07983398437012731,0.06579589843348413,0.09875488280647247,0.11108398436821997,0.1974487304566987
image_4229,OM4U4,0.11151123046194389,0.109313964837078,0.06530761718351394,0.06597900390222296,0.08618164061973989,0.07379150390174612,0.06689453124591709,0.10266113280623405,0.11621093749290705,0.20214843748766184
image_4230,OM4U4,0.04138183593497425,0.06579589843348413,0.04711914062212408,0.1204223632739,0.16687011717731506,0.1756591796767786,0.07641601562033594,0.06835937499582767,0.12347412108621374,0.11450195311801135
image_4231,OM4U4,0.058654785152669996,0.0723876953080818,0.06719970702714845,0.12518310546110942,0.1858520507699065,0.14086914061640202,0.07379150390174612,0.06964111327699944,0.07958984374514222,0.12683105467975883
image_4232,OM4U4,0.06311035155864805,0.07415771483922377,0.06390380858984962,0.11621093749290705,0.16906738280218095,0.13934326171024516,0.07763671874526143,0.07244873046432808,0.08892822265082224,0.1351928710854985
image_4233,OM4U4,0.06030273437131941,0.07800292968273907,0.06109619140252098,0.11987304686768353,0.17309570311443506,0.13378906249183417,0.07952880858889594,0.07586669921411947,0.08801269530712813,0.13043212889828906
image_4234,OM4U4,0.11413574218053371,0.10833740233713761,0.06622314452720805,0.06762695312087237,0.08508300780730695,0.07379150390174612,0.06011962890258059,0.10754394530593604,0.114868164055489,0.20227050780015438
image_4235,OM4U4,0.10601806639977916,0.11242675780563802,0.06646728515219316,0.07330322265177593,0.08959960936953128,0.07629394530784339,0.06817626952708884,0.10266113280623405,0.11254882811813056,0.19250488280075043
image_4236,OM4U4,0.06207275390246138,0.07354736327676102,0.06585693358973041,0.11956787108645216,0.17211914061449468,0.13763427733534947,0.07525634765165672,0.07800292968273907,0.08355712890115008,0.13238525389816985
image_4237,OM4U4,0.06231689452744648,0.07470703124544024,0.05822753905894607,0.12286376952375098,0.17633056639548764,0.1425781249912977,0.0736083984330073,0.07391357421423868,0.08984374999451637,0.12561035155483335
image_4238,OM4U4,0.06207275390246138,0.07305908202679083,0.06549072265225277,0.11956787108645216,0.1723022460832335,0.14202880858508124,0.07513427733916417,0.07196044921435787,0.08569335936976968,0.13269042967940123
